"origin","destination","airline","flight_num","origin_iata_code","origin_name","origin_latitude","origin_longitude","destination_iata_code","destination_name","destination_latitude","destination_longitude"
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","100","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","104","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","104","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","104","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","104","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","AM","104","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","AM","105","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
